Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return,Return%,N5D_Return,N5D_Return%,SMA3,SMA5,SMA10,SMA15,SMA20,SMA30,SMA50,EMA3,EMA5,EMA10,EMA15,EMA20,EMA30,EMA50,PP,S1C,S2C,S3C,R1C,R2C,R3C,S1F,S2F,S3F,R1F,R2F,R3F,SMA_Signal,MACD_Signal,RSI,RSI_Signal,Slow_K,Slow_D,Stoch_Osci,Fast_K,Fast_D,Stoch_RSI
2019-12-19,3192.320068359375,3205.47998046875,3192.320068359375,3205.3701171875,3720450000,0,0,14.230224609375,0.004439495000303141,34.64990234375,0.010809953633108988,3196.3433430989585,3189.856005859375,3167.3869873046874,3150.140657552083,3144.686486816406,3130.421321614583,3085.0799853515623,3196.553582131074,3188.6557700810586,3171.919223483548,3159.394814837103,3148.5018569619738,3128.610023969833,3095.160860896869,3201.0567220052085,3196.633463541667,3187.8968098958335,3183.473551432292,3209.793375651042,3214.2166341145835,3222.953287760417,3196.029635579427,3192.923896321615,3187.8968098958335,3206.08380843099,3209.189547688802,3214.2166341145835,0.0,0.0,73.21494105885662,-1,92.92546901313283,89.66677620563154,-2,100.0,95.2356241939208,-2
2019-12-20,3223.330078125,3225.64990234375,3216.030029296875,3221.219970703125,6454270000,0,0,15.849853515625,0.0049204505310965485,0.070068359375,2.1752118766265297e-05,3205.9099934895835,3200.339990234375,3174.9179931640624,3155.489990234375,3150.5704833984373,3134.955989583333,3090.741787109375,3208.8867764170996,3199.5105036217474,3180.8829957052894,3167.1229593203557,3155.4273916039883,3134.584859242949,3100.1043553990753,3220.9666341145835,3216.283365885417,3211.3467610677085,3206.663492838542,3225.903238932292,3230.5865071614585,3235.523111979167,3217.291842610677,3215.021552571615,3211.3467610677085,3224.64142561849,3226.911715657552,3230.5865071614585,0.0,0.0,75.73014616595141,-1,92.3339270995598,91.78203769539793,-2,100.0,95.2356241939208,-2
2019-12-23,3226.050048828125,3227.780029296875,3222.300048828125,3224.010009765625,3060610000,0,0,2.7900390625,0.0008653940446986475,6.77001953125,0.0020998754689791296,3216.86669921875,3206.852001953125,3183.722998046875,3162.8326497395833,3156.256481933594,3139.320320638021,3095.8165869140626,3216.448393091362,3207.6770056697064,3188.724270988987,3174.233840626014,3161.959069524144,3140.354223792799,3104.963400668352,3224.6966959635415,3221.613362630208,3219.2167154947915,3216.133382161458,3227.093343098958,3230.1766764322915,3232.573323567708,3222.603343424479,3221.310068033854,3219.2167154947915,3226.790048502604,3228.083323893229,3230.1766764322915,0.0,0.0,76.15462368539207,-1,92.9915546682552,92.75031692698265,-2,100.0,99.99999999999996,-2
2019-12-24,3225.449951171875,3226.429931640625,3220.510009765625,3223.3798828125,1296540000,0,0,-0.630126953125,-0.00019548640744608558,34.47021484375,0.010693810874588464,3222.8699544270835,3213.023974609375,3192.808984375,3171.5113118489585,3160.7434814453127,3143.8659830729166,3100.9611865234374,3219.914137951931,3212.9112980506375,3195.025291320535,3180.377095899325,3167.808670789702,3145.7107179231025,3109.607184281848,3223.43994140625,3220.449951171875,3217.52001953125,3214.530029296875,3226.369873046875,3229.35986328125,3232.289794921875,3221.17853125,3219.7814296875,3217.52001953125,3225.7013515625,3227.098453125,3229.35986328125,0.0,0.0,75.83203975575316,-1,89.06330788859623,91.46292988547044,-2,94.10561678616696,98.03520559538894,-2
2019-12-26,3227.199951171875,3240.080078125,3227.199951171875,3239.909912109375,2160680000,0,0,16.530029296875,0.005102002754796649,-5.059814453125,-0.0015617145508316798,3229.0999348958335,3222.777978515625,3202.6369873046874,3179.987972005208,3165.7129760742187,3148.8016438802083,3105.8457861328125,3229.9120250306532,3221.9108360702166,3203.1861314639605,3187.818697925581,3174.67545567729,3151.788085289959,3114.717095177045,3235.72998046875,3231.3798828125,3222.849853515625,3218.499755859375,3244.260009765625,3248.610107421875,3257.14013671875,3230.809771972656,3227.770062011719,3222.849853515625,3240.650188964844,3243.689898925781,3248.610107421875,0.0,0.0,78.41505860605334,-1,92.45868697180362,91.50451650955172,-2,100.0,98.03520559538894,-2
2019-12-27,3247.22998046875,3247.929931640625,3234.3701171875,3240.02001953125,2428670000,0,0,0.110107421875,3.398356220370817e-05,6.260009765625,0.0019320898413864329,3234.4366048177085,3229.707958984375,3209.781982421875,3188.16064453125,3170.0324829101564,3153.6676432291665,3110.8523876953127,3234.9660222809516,3227.9472305572276,3209.8832020216496,3194.3438631262898,3180.898747472905,3157.4804681442356,3119.630935347798,3240.7733561197915,3233.616780598958,3227.2135416666665,3220.056966145833,3247.176595052083,3254.3331705729165,3260.736409505208,3235.5935069986976,3232.3933907877604,3227.2135416666665,3245.9532052408854,3249.1533214518226,3254.3331705729165,0.0,0.0,78.4315947128078,-1,87.61285960966568,89.71161815668854,-2,100.0,98.03520559538894,-2
2019-12-30,3240.090087890625,3240.919921875,3216.570068359375,3221.2900390625,3013290000,0,0,-18.72998046875,-0.0058144346648776254,15.889892578125,0.004932773014984231,3233.739990234375,3229.72197265625,3215.0309814453126,3193.185986328125,3174.047985839844,3157.8229817708334,3115.319189453125,3228.128030671726,3225.7281667256516,3211.9571723927133,3197.712135118316,3184.7455371481046,3161.597214655091,3123.6175668660217,3226.260009765625,3211.60009765625,3201.91015625,3187.250244140625,3235.949951171875,3250.60986328125,3260.2998046875,3216.9583657226563,3211.2118002929687,3201.91015625,3235.5616538085937,3241.3082192382813,3250.60986328125,0.0,0.0,68.77900793260623,0,63.299553346793566,81.12369997608766,-1,0.0,66.66666666666661,1
2019-12-31,3215.179931640625,3231.719970703125,3212.030029296875,3230.780029296875,2893810000,0,0,9.489990234375,0.0029373681118241707,22.27001953125,0.006893078244047676,3230.6966959635415,3231.0759765625,3218.9639892578125,3199.50732421875,3179.8934814453123,3161.5003173828127,3120.210791015625,3229.4540299843,3227.4121209160594,3215.3795100116517,3201.845621890636,3189.1297744956064,3166.0606220513355,3127.820016373114,3224.8433430989585,3217.966715494792,3205.1534016927085,3198.276774088542,3237.656656901042,3244.5332845052085,3257.346598307292,3217.321785481771,3212.674959309896,3205.1534016927085,3232.364900716146,3237.011726888021,3244.5332845052085,0.0,0.0,70.7436605877831,-1,47.49450276667691,66.13563857437876,0,20.353638873328403,40.11787962444276,0
2020-01-02,3244.669921875,3258.139892578125,3235.530029296875,3257.85009765625,3458250000,0,0,27.070068359375,0.00830918168360467,16.849853515625,0.005172077600423377,3236.6400553385415,3237.97001953125,3225.4969970703123,3207.8626627604167,3188.1259887695314,3166.027652994792,3125.2333935546876,3243.652063820275,3237.5581131627896,3223.1014350379423,3208.8461813613376,3195.6745671775725,3171.9825237032655,3132.919235246962,3250.5066731770835,3242.873453776042,3227.8968098958335,3220.263590494792,3265.483317057292,3273.1165364583335,3288.093180338542,3241.869705403646,3236.533777669271,3227.8968098958335,3259.143640950521,3264.479568684896,3273.1165364583335,0.0,0.0,75.48297133751468,-1,55.55035300380314,55.448136372424585,0,69.45250591954235,29.935381597623536,0
2020-01-03,3226.360107421875,3246.14990234375,3222.340087890625,3234.85009765625,3461290000,0,0,-23.0,-0.007110066712724716,30.5,0.009428566727743646,3241.1600748697915,3236.958056640625,3229.868017578125,3214.07734375,3194.2304931640624,3169.849991861979,3130.010595703125,3239.2510807382623,3236.6554413272765,3225.2375555139984,3212.0966708982014,3199.4055700803037,3176.038496216361,3136.916523968895,3234.4466959635415,3222.743489583333,3210.6368815104165,3198.933675130208,3246.553304036458,3258.2565104166665,3270.363118489583,3225.3513468424476,3219.7322306315104,3210.6368815104165,3243.5420450846354,3249.1611612955726,3258.2565104166665,0.0,0.0,65.73889326173054,0,67.03023685589777,56.691697542125986,0,0.0,29.935381597623536,1
2020-01-06,3217.550048828125,3246.840087890625,3214.639892578125,3246.280029296875,3674070000,0,0,11.429931640625,0.0035209321246080717,41.849853515625,0.012891633851035774,3246.3267415364585,3238.21005859375,3233.9590087890624,3219.2580078125,3200.672998046875,3174.443994140625,3134.8457958984377,3242.7655550175687,3239.8636373171425,3229.0634598381575,3216.3695906980356,3203.8698042914057,3180.570208028007,3141.205288883718,3235.9200032552085,3224.999918619792,3203.7198079427085,3192.799723307292,3257.200113932292,3268.1201985677085,3289.400309244792,3223.6195286458333,3216.0202825520837,3203.7198079427085,3248.2204778645837,3255.8197239583333,3268.1201985677085,0.0,0.0,67.95290975251868,0,74.38042492207876,65.6536715939266,0,22.721662055339895,30.72472265829403,0
2020-01-07,3241.860107421875,3244.909912109375,3232.429931640625,3237.179931640625,3420380000,0,0,-9.10009765625,-0.0028111188900266067,45.969970703125,0.0142006226635129,3239.4366861979165,3241.388037109375,3235.5550048828127,3223.8166666666666,3205.2364990234373,3178.8986572265626,3139.38359375,3239.972743329097,3238.9690687583034,3230.5391819840606,3218.9708833158593,3207.0421973722837,3184.222448261079,3144.969000364381,3238.1732584635415,3231.436604817708,3225.6932779947915,3218.956624348958,3243.916585286458,3250.6532389322915,3256.396565755208,3233.405905924479,3230.460630533854,3225.6932779947915,3242.940611002604,3245.885886393229,3250.6532389322915,0.0,-1.0,64.38548720369594,0,59.437731866332,66.9494645481029,0,0.0,7.573887351779916,2
2020-01-08,3238.590087890625,3267.070068359375,3236.669921875,3253.050048828125,3720890000,0,0,15.8701171875,0.004878534590396798,36.239990234375,0.011140311304902933,3245.5033365885415,3245.842041015625,3238.4590087890624,3227.92333984375,3211.0910034179688,3183.65732421875,3143.99359375,3246.511396078611,3243.6627287815772,3234.6320668647995,3223.2307790048926,3211.423897510935,3188.6629386202435,3149.207472853155,3252.2633463541665,3237.456624348958,3221.8631998697915,3207.056477864583,3267.856770833333,3282.6634928385415,3298.256917317708,3240.6504903971354,3233.4760558268226,3221.8631998697915,3263.8762023111976,3271.0506368815104,3282.6634928385415,0.0,0.0,67.58183271233949,0,67.36072934868437,67.0596287123651,0,28.802433687676345,17.174698581005362,1
2020-01-09,3266.030029296875,3275.580078125,3263.669921875,3274.699951171875,3638390000,0,0,21.64990234375,0.006611262914638157,42.110107421875,0.012859226203855897,3254.9766438802085,3249.21201171875,3243.591015625,3233.402001953125,3218.2,3188.359326171875,3148.6991943359376,3260.605673625243,3254.008469578343,3241.917136738813,3229.664425525765,3217.4501883357866,3194.2137136235747,3154.128746512713,3271.316650390625,3267.05322265625,3259.406494140625,3255.14306640625,3278.96337890625,3283.226806640625,3290.87353515625,3266.766970703125,3263.956173828125,3259.406494140625,3275.866330078125,3278.677126953125,3283.226806640625,0.0,1.0,71.35830204677723,-1,75.45294075628453,67.4171339904337,0,100.0,42.934144562558735,-1
2020-01-10,3281.81005859375,3282.989990234375,3260.860107421875,3265.35009765625,3212970000,0,0,-9.349853515625,-0.0028633540772047645,64.27001953125,0.019682428410166704,3264.36669921875,3255.31201171875,3246.1350341796874,3238.3493489583334,3224.3860107421874,3192.520328776042,3153.2683984375,3262.9778856407465,3257.7890122709787,3246.177675087438,3234.125134542076,3222.012084461545,3198.803157754715,3158.490368126185,3269.7333984375,3256.476806640625,3247.603515625,3234.346923828125,3278.606689453125,3291.86328125,3300.736572265625,3261.279783203125,3256.057130859375,3247.603515625,3278.187013671875,3283.409666015625,3291.86328125,0.0,-1.0,67.6908774317308,0,82.00241465586261,74.93869492027723,-1,47.40395812050853,58.73546393606157,0
2020-01-13,3271.1298828125,3288.1298828125,3268.429931640625,3288.1298828125,3456380000,0,0,22.77978515625,0.006927884836703994,32.66015625,0.009932745181605829,3276.0599772135415,3263.681982421875,3250.9460205078126,3243.866666666667,3230.3640014648436,3197.003662109375,3158.095595703125,3275.5538842266233,3267.9026357848193,3253.805349219267,3240.875728075879,3228.3090176378264,3204.566172274572,3163.574270662903,3281.563232421875,3274.99658203125,3261.86328125,3255.296630859375,3294.696533203125,3301.26318359375,3314.396484375,3274.037851074219,3269.388662597656,3261.86328125,3289.088613769531,3293.737802246094,3301.26318359375,0.0,1.0,71.53001306930331,-1,90.91586912004023,82.79040817739586,-2,100.0,82.46798604016946,-2
2020-01-14,3285.35009765625,3294.25,3277.18994140625,3283.14990234375,3665130000,0,0,-4.97998046875,-0.001516830061641392,38.60009765625,0.011757031754381503,3278.8766276041665,3272.8759765625,3257.1320068359373,3247.995328776042,3236.081494140625,3201.7426595052084,3163.007392578125,3279.3518932851866,3272.9850579711297,3259.1407225146277,3246.159999859363,3233.5319590383906,3209.6360903435516,3168.2635111209756,3284.86328125,3275.4765625,3267.80322265625,3258.41650390625,3292.53662109375,3301.92333984375,3309.5966796875,3278.3463388671876,3274.3201650390624,3267.80322265625,3291.3802236328124,3295.4063974609376,3301.92333984375,0.0,0.0,69.58341307205552,0,84.97139474829216,85.96322617473173,-2,50.696274707553165,66.03341094268718,0
2020-01-15,3282.27001953125,3298.659912109375,3280.68994140625,3289.2900390625,3716840000,0,0,6.14013671875,0.0018667057771834669,36.25,0.011020615260286328,3286.8566080729165,3280.123974609375,3262.9830078125,3252.3473307291665,3240.973498535156,3207.589990234375,3167.4549951171875,3284.3209661738433,3278.420051668253,3264.6224164324226,3251.551254759755,3238.84225237402,3214.775054777032,3173.0096494716236,3289.546630859375,3280.433349609375,3271.57666015625,3262.46337890625,3298.4033203125,3307.5166015625,3316.373291015625,3282.6821020507814,3278.4411889648436,3271.57666015625,3296.4111596679686,3300.6520727539064,3307.5166015625,0.0,0.0,70.6441746827754,-1,85.3113925407297,87.06621880302076,-2,76.9260982118354,75.8741243064628,0
2020-01-16,3302.969970703125,3317.110107421875,3302.820068359375,3316.81005859375,3535080000,0,0,27.52001953125,0.008297134609787649,-21.340087890625,-0.0064339191915236465,3296.4166666666665,3288.54599609375,3268.87900390625,3258.5760091145835,3247.1880004882814,3215.043660481771,3172.2257958984374,3300.565512383797,3291.2167206434187,3274.111078643573,3259.7086052390046,3246.2677577282802,3221.3579582490784,3178.648881201903,3312.2467447916665,3307.383382161458,3297.9567057291665,3293.093343098958,3321.673421223958,3326.5367838541665,3335.963460286458,3306.7879498697916,3303.4155006510414,3297.9567057291665,3317.7055397135414,3321.0779889322916,3326.5367838541665,0.0,0.0,74.87369671437786,-1,85.13358582776672,85.1387910389296,-2,100.0,75.8741243064628,-1
2020-01-17,3323.659912109375,3329.8798828125,3318.860107421875,3329.6201171875,3698170000,0,0,12.81005859375,0.0038473033387876514,-85.990234375,-0.025825839389640393,3311.90673828125,3301.4,3278.356005859375,3264.556689453125,3254.11201171875,3222.2723307291667,3177.3257958984377,3315.0928147856484,3304.0178528247793,3284.203631106105,3268.4475442325665,3254.2060776767776,3228.3426136644603,3184.5693218287893,3326.1200358072915,3322.360188802083,3315.1002604166665,3311.340413411458,3333.379964192708,3337.1398111979165,3344.399739583333,3321.9104816080726,3319.3098146158854,3315.1002604166665,3330.3295900065104,3332.9302569986976,3337.1398111979165,0.0,0.0,76.56619003098035,-1,91.41856690031658,87.28784842293773,-2,100.0,92.30869940394507,-2
2020-01-21,3321.030029296875,3329.7900390625,3316.610107421875,3320.7900390625,4105340000,0,0,-8.830078125,-0.002659029333722297,-44.550048828125,-0.013415497006459953,3322.40673828125,3307.93203125,3285.8070068359375,3269.941357421875,3259.8830078125,3229.0510009765626,3182.20599609375,3317.941426924074,3309.608581570686,3290.855705279995,3274.990356086308,3260.547407332561,3234.30696369014,3189.9113107399153,3322.396728515625,3315.00341796875,3309.216796875,3301.823486328125,3328.183349609375,3335.57666015625,3341.36328125,3317.3619946289064,3314.2515307617186,3309.216796875,3327.4314624023436,3330.5419262695314,3335.57666015625,0.0,0.0,72.91996930658459,-1,93.93075987668952,90.16097086825768,-2,47.78265515504614,82.59421838501532,-1
2020-01-22,3330.02001953125,3337.77001953125,3320.0400390625,3321.75,3619850000,0,0,0.9599609375,0.00028899253029276734,-48.35009765625,-0.014555610041770152,3324.0533854166665,3315.65205078125,3294.264013671875,3276.6386881510416,3264.9095092773437,3234.9123372395834,3186.9373974609375,3319.845713462037,3313.655721047124,3296.4728497745414,3280.8353115755194,3266.376225681841,3239.9484499036794,3195.0814554167814,3326.52001953125,3315.27001953125,3308.7900390625,3297.5400390625,3333.0,3344.25,3350.72998046875,3319.7471669921874,3315.5628916015626,3308.7900390625,3333.2928720703126,3337.4771474609374,3344.25,0.0,0.0,73.07011542480876,-1,84.75327716849479,90.03420131516704,-2,40.96478309143018,62.91581274882538,0
2020-01-23,3315.77001953125,3326.8798828125,3301.8701171875,3325.5400390625,3764860000,0,0,3.7900390625,0.0011396762685101955,-41.880126953125,-0.012593481498100197,3322.693359375,3322.90205078125,3301.5130126953127,3282.956022135417,3269.9860107421873,3241.2316731770834,3191.5865966796873,3322.6928762622683,3317.617160385583,3301.757793281443,3286.423402511392,3272.010874575237,3245.470487913926,3200.197478304849,3318.0966796875,3309.3134765625,3293.0869140625,3284.3037109375,3334.3232421875,3343.1064453125,3359.3330078125,3308.54294921875,3302.64064453125,3293.0869140625,3327.65041015625,3333.55271484375,3343.1064453125,0.0,0.0,73.69034841351059,-1,73.53855600631162,84.07419768383205,-1,21.128153371835854,36.625197206104,0
2020-01-24,3333.10009765625,3333.179931640625,3281.530029296875,3295.469970703125,3707130000,0,0,-30.070068359375,-0.009124667688280958,-69.949951171875,-0.021226092725387634,3314.2533365885415,3318.634033203125,3303.5900146484373,3285.464013671875,3273.5905151367188,3246.663338216146,3195.7557958984376,3309.0814234826967,3310.2347638247634,3300.6145528126576,3287.5542235353587,3274.2450742064643,3248.6962609971,3203.9336544773305,3303.393310546875,3273.606689453125,3251.743408203125,3221.956787109375,3325.256591796875,3355.043212890625,3376.906494140625,3283.6630478515626,3271.4736708984374,3251.743408203125,3323.1235732421874,3335.3129501953126,3355.043212890625,0.0,-1.0,61.573501205372985,0,54.217923318818094,70.8365854978749,0,0.0,20.697645487755285,1
2020-01-27,3247.159912109375,3258.85009765625,3234.5,3243.6298828125,3823100000,0,0,-51.840087890625,-0.015982121809062656,5.2900390625,0.0016309009515947273,3288.2132975260415,3301.435986328125,3301.4179931640624,3286.0493326822916,3273.776513671875,3250.063338216146,3198.791591796875,3276.3556531475983,3288.0331368206757,3290.25370372172,3282.0636809450016,3271.3293416927536,3248.369397888416,3205.4903693140036,3245.6599934895835,3232.469889322917,3221.3098958333335,3208.119791666667,3256.819986979167,3270.0100911458335,3281.170084635417,3236.358256184896,3230.611633138021,3221.3098958333335,3254.961730794271,3260.708353841146,3270.0100911458335,0.0,0.0,47.172722914940834,0,33.18680851990016,53.64776261501004,0,0.0,7.042717790611893,2
2020-01-28,3255.35009765625,3285.780029296875,3253.219970703125,3276.239990234375,3526720000,0,0,32.610107421875,0.00995351607912647,21.35009765625,0.006516646436124682,3271.7799479166665,3292.5259765625,3300.22900390625,3288.046663411458,3275.587512207031,3253.652335611979,3202.4355908203124,3276.297821690987,3284.1020879585753,3287.70575581493,3281.3357196061734,3271.7970225062413,3250.1675006204136,3208.2648642520576,3271.7466634114585,3257.713297526042,3239.1866048177085,3225.153238932292,3290.273356119792,3304.3067220052085,3322.833414713542,3259.308721028646,3251.624547200521,3239.1866048177085,3284.184605794271,3291.868779622396,3304.3067220052085,-1.0,0.0,54.397894906211064,0,24.681873332763804,37.36220172382743,0,27.246677843232696,9.082225947744174,1
2020-01-29,3289.4599609375,3293.469970703125,3271.889892578125,3273.39990234375,3584500000,0,0,-2.840087890625,-0.0008676263137270521,61.2900390625,0.018723663741364572,3264.4232584635415,3282.85595703125,3299.25400390625,3290.461328125,3278.193005371094,3257.1389973958335,3205.9709912109374,3274.8488620173684,3280.5346927536334,3285.1046915474426,3280.3437424483704,3271.9496777288614,3251.6663652477255,3210.81917947134,3279.5865885416665,3265.703206380208,3258.0065104166665,3244.123128255208,3287.283284505208,3301.1666666666665,3308.863362630208,3271.3429986979163,3266.2501002604167,3258.0065104166665,3287.8301783854167,3292.9230768229163,3301.1666666666665,0.0,0.0,53.708924365665645,0,29.559789364134954,29.14282373893305,0,24.64851708188331,17.298398308371944,1
2020-01-30,3256.449951171875,3285.909912109375,3242.800048828125,3283.659912109375,3787250000,0,0,10.260009765625,0.0031245652839346936,62.1201171875,0.018917950960273152,3277.7666015625,3274.479931640625,3298.6909912109377,3292.501985677083,3280.8369995117187,3260.2126627604166,3209.234990234375,3279.2543870633717,3281.5764325388805,3284.8420043768847,3280.758263655996,3273.064938146053,3253.730465045251,3213.6756787904783,3270.7899576822915,3255.670003255208,3227.6800944010415,3212.560139973958,3298.779866536458,3313.8998209635415,3341.889729817708,3254.321989908854,3244.148062174479,3227.6800944010415,3287.257925455729,3297.431853190104,3313.8998209635415,0.0,0.0,55.882764138272414,0,43.21870613803181,32.4867896116436,0,60.4831283953487,37.45944110682151,0
2020-01-31,3282.330078125,3282.330078125,3214.679931640625,3225.52001953125,4527830000,0,0,-58.139892578125,-0.018024967207171203,102.18994140625,0.03168169497862884,3260.8599446614585,3260.48994140625,3289.5619873046876,3289.223323567708,3279.220495605469,3261.3126627604165,3211.3047900390625,3252.387203297311,3262.890961536337,3274.0561889504056,3273.8534831404027,3268.536850658929,3251.910436302412,3214.140162741097,3240.8433430989585,3199.356608072917,3173.1931966145835,3131.706461588542,3267.006754557292,3308.4934895833335,3334.656901041667,3215.0009871419275,3199.0355525716145,3173.1931966145835,3266.6856990559895,3282.6511336263025,3308.4934895833335,0.0,0.0,43.4352257272197,0,34.332003488709496,35.7034996636255,0,0.0,28.37721515907728,1
2020-02-03,3235.659912109375,3268.43994140625,3235.659912109375,3248.919921875,3757910000,0,0,23.39990234375,0.007202363525859255,103.170166015625,0.03175521973348114,3252.699951171875,3261.54794921875,3281.4919677734374,3288.127978515625,3279.9239868164063,3263.238663736979,3213.87958984375,3250.653562586155,3258.233948315891,3269.485958573059,3270.7367879822273,3266.668571727126,3251.7174998877404,3215.504074863995,3251.006591796875,3233.5732421875,3218.2265625,3200.793212890625,3266.353271484375,3283.78662109375,3299.13330078125,3238.4846206054685,3230.7485336914065,3218.2265625,3263.5285629882815,3271.2646499023435,3283.78662109375,0.0,0.0,48.415458831910854,0,35.677663704649774,37.74279111046377,0,40.00978298061717,33.497637125321894,0
2020-02-04,3280.610107421875,3306.919921875,3280.610107421875,3297.590087890625,3995320000,0,0,48.670166015625,0.014759313534556968,60.159912109375,0.018243599266717106,3257.3433430989585,3265.81796875,3279.17197265625,3288.7586588541667,3282.4894897460936,3266.3126627604165,3217.6621923828125,3274.12182523839,3271.3526615074693,3274.595800267162,3274.093450470777,3269.613478028412,3254.6770216943783,3218.7231341983725,3295.0400390625,3283.16015625,3268.730224609375,3256.850341796875,3309.469970703125,3321.349853515625,3335.77978515625,3284.989689941406,3278.780573730469,3268.730224609375,3305.090388183594,3311.299504394531,3321.349853515625,0.0,0.0,56.9128375164755,0,49.03357158587391,39.681079593077804,0,99.99999999999999,46.669927660205666,-1
2020-02-05,3324.909912109375,3337.580078125,3313.75,3334.68994140625,4117730000,0,0,37.099853515625,0.011125428200973871,44.760009765625,0.013422540191772537,3293.7333170572915,3278.0759765625,3280.465966796875,3292.1946614583335,3287.364990234375,3270.0949951171874,3222.2851904296876,3304.40588332232,3292.4650881403963,3285.522007746996,3281.668011837711,3275.811236445349,3259.839145546757,3223.2708521280933,3328.67333984375,3319.7666015625,3304.84326171875,3295.9365234375,3343.5966796875,3352.50341796875,3367.4267578125,3319.57025,3313.9463515625,3304.84326171875,3337.7764296875,3343.400328125,3352.50341796875,1.0,0.0,62.045291995871246,0,76.99696838999883,53.902734560174245,0,100.0,80.003260993539,-2
2020-02-06,3344.919921875,3347.9599609375,3334.389892578125,3345.780029296875,3868370000,0,0,11.090087890625,0.0033146494370568684,28.159912109375,0.00841654617541993,3326.02001953125,3290.5,3282.4899658203126,3295.960660807292,3292.0014892578124,3274.1539957682294,3226.994990234375,3325.0929563095974,3310.236735192556,3296.478011665156,3289.6820140201066,3282.4749310026373,3265.383718691926,3228.0751335856926,3342.7099609375,3337.4599609375,3329.139892578125,3323.889892578125,3351.030029296875,3356.280029296875,3364.60009765625,3337.5261948242187,3334.3236586914063,3329.139892578125,3347.8937270507813,3351.0962631835937,3356.280029296875,0.0,0.0,63.44696941862398,0,95.29934832104777,73.7766294323069,-1,100.0,99.99999999999994,-2
2020-02-07,3335.5400390625,3341.419921875,3322.1201171875,3327.7099609375,3730650000,0,0,-18.070068359375,-0.0054301812872790765,52.449951171875,0.01576157531382288,3336.0599772135415,3310.93798828125,3285.71396484375,3296.687320963542,3294.651989746094,3277.6316650390627,3230.8763916015623,3326.401458623549,3316.061143774204,3302.1565478964912,3294.435507384781,3286.783029091672,3269.404766578737,3231.982381717136,3330.4166666666665,3319.413411458333,3311.1168619791665,3300.113606770833,3338.713216145833,3349.7164713541665,3358.013020833333,3323.0441412760415,3318.4893873697915,3311.1168619791665,3337.7891920572915,3342.3439459635415,3349.7164713541665,0.0,1.0,59.58566781455404,0,92.66024483605035,88.3188538490324,-2,74.31195233642669,91.43731744547551,-1
2020-02-10,3318.280029296875,3352.260009765625,3317.77001953125,3352.090087890625,3450350000,0,0,24.380126953125,0.007273112092421931,18.199951171875,0.00542943378449823,3341.8600260416665,3331.572021484375,3296.5599853515623,3298.1853190104166,3298.9889892578126,3281.3710042317707,3235.10779296875,3339.245773257087,3328.070791813011,3311.23537334997,3301.6423299480116,3293.0027489772865,3274.7393034375687,3236.6924878415866,3340.7067057291665,3329.153401692708,3306.2167154947915,3294.663411458333,3363.643391927083,3375.1966959635415,3398.133382161458,3327.5315294596353,3319.3918917643227,3306.2167154947915,3353.8818819986977,3362.0215196940103,3375.1966959635415,0.0,0.0,62.869038308446726,0,93.36506415721824,93.77488577143886,-2,91.15519676015073,88.48904969885909,-2
2020-02-11,3365.8701171875,3375.6298828125,3352.719970703125,3357.75,3760550000,0,0,5.659912109375,0.001685626419291192,28.39990234375,0.008458015737845284,3345.8500162760415,3343.60400390625,3304.710986328125,3300.64931640625,3302.4699951171874,3285.2953369140623,3239.1901953125,3348.4978866285437,3337.963861208674,3319.69257819543,3308.65578870451,3299.1691538365926,3280.094832248048,3241.4398412595638,3362.0332845052085,3348.436686197917,3339.1233723958335,3325.526774088542,3371.346598307292,3384.9431966145835,3394.256510416667,3353.2816980794273,3347.8749588216147,3339.1233723958335,3370.7848709309897,3376.1916101888023,3384.9431966145835,0.0,0.0,63.60821164091905,0,84.27876498847371,90.10135799391418,-2,100.0,88.48904969885909,-2
2020-02-12,3370.5,3381.469970703125,3369.719970703125,3379.449951171875,3926380000,0,0,21.699951171875,0.006421148851265046,-6.219970703125,-0.0018405275393908798,3363.0966796875,3352.556005859375,3315.3159912109377,3304.4959798177083,3307.2849975585937,3290.567333984375,3243.9595947265625,3363.9739189002094,3351.7925578630743,3330.5575551002385,3317.505059012931,3306.8149440590005,3286.504839920553,3246.852002432596,3376.8799641927085,3372.289957682292,3365.1299641927085,3360.539957682292,3384.039957682292,3388.6299641927085,3395.789957682292,3372.3914641927086,3369.6184641927084,3365.1299641927085,3381.3684641927084,3384.1414641927086,3388.6299641927085,0.0,0.0,66.37223582442154,0,89.23239880783343,88.9587426511752,-2,100.0,97.05173225338353,-2
2020-02-13,3365.89990234375,3385.090087890625,3360.52001953125,3373.93994140625,3498240000,0,0,-5.510009765625,-0.0016331084314821684,-36.18994140625,-0.010726314645413078,3370.3799641927085,3358.18798828125,3324.343994140625,3307.7226399739584,3311.5174926757813,3295.3393310546876,3249.1609912109375,3368.9569301532297,3359.175019044133,3338.4452617013317,3324.5594193120955,3313.2078009492147,3292.1458142099527,3251.8358431766605,3373.183349609375,3361.276611328125,3348.61328125,3336.70654296875,3385.8466796875,3397.75341796875,3410.416748046875,3363.797583496094,3357.999047363281,3348.61328125,3382.569115722656,3388.367651855469,3397.75341796875,0.0,0.0,65.02179459840892,0,83.79048857799816,85.76721745810183,-2,80.10126437915139,93.36708812638376,-2
